DomntHnd,FavColor,NumColors,TeamSprt,IndvSprt,SchoolClb,MusicInstrument,BreakfastDrink,FavCookie,FavPizzaTop,DinnerDrink,FavIceCream,FavSeason,SleepHrs,NumOthrCourse,Height,ShoeSize,ShirtSize,AimGrde,FnlGrade
Right,Orange,11,Equestrian,Badminton,Math,Guitar,OJ,Fortune,Pineapples,Milk,Chocolate,Spring,6.5,4,5.8,9.0,LG,A,A
Right,Black,12,DodgeBall,Swimming,Chess,Drums,Water,Oatmeal,Sausage,Water,Ripple,Winter,6.5,5,5.8,9.5,LG,A,A
Right,Red,12,AmFtBall,none,Robotics,Harp,Coffee,PeanutButter,Bacon,Water,Chocolate,Autumn,6.5,4,5.5,10.5,LG,A,A
Right,Blue,12,DodgeBall,Pool,Photography,Euphonium,Coffee,ChocKrinkle,Sausage,Tea,Strawberry,Spring,7.0,5,5.5,8.5,LG,B,A
Right,Blue,12,Cricket,Golf,Computer,Cello,Water,Crumpets,Mushrooms,Milk,Chocolate,Fall,6.0,4,6.5,12.5,LG,A,A
Right,Blue,11,Parkour,Golf,Computer,Cello,Fruit,Crumpets,Mushrooms,Cola,Chocolate,Fall,5.0,4,5.8,10.0,XL,A,A
Right,Magenta,12,Rugby,RockClimbing,Game,None,OJ,Fortune,Pineapples,Milk,Chocolate,Autumn,6.0,5,6.2,11.5,XL,A,A
Right,Black,12,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Mushrooms,Tea,Ripple,Spring,6.0,4,5.5,9.5,LG,A,A
Right,Black,12,DodgeBall,Wrestling,Chess,Vocal,Water,Oatmeal,Pepperoni,Coffee,Ripple,Winter,6.0,4,5.8,9.0,MD,A,A
Left,Red,11,AmFtBall,none,Robotics,Violin,Water,ChocKrinkle,Bacon,Tea,Chocolate,Autumn,6.5,4,5.2,8.0,SM,A,A
Right,Blue,11,Parkour,Pool,Photography,Piano,Water,PeanutButter,Peppers,Water,Pecan,Autumn,6.0,5,5.5,9.0,MD,A,A
Right,Blue,12,Cricket,Golf,Robotics,Cello,Fruit,Crumpets,Mushrooms,Cola,MintChip,Spring,6.5,4,5.5,9.5,LG,B,A
Right,Magenta,12,Parkour,Swimming,Photography,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,5.5,4,6.2,11.0,XL,A,A
Right,Magenta,12,AmFtBall,Track,Photography,Vocal,OJ,ChocKrinkle,Pineapples,Water,Sherbert,Spring,6.0,4,5.5,7.5,SM,A,A
Right,Black,12,DodgeBall,Golf,Chess,Drums,Water,Oatmeal,Sausage,Milk,Chocolate,Winter,6.0,4,5.8,8.5,LG,A,A
Right,Magenta,11,Equestrian,RockClimbing,Game,None,OJ,Oatmeal,Pineapples,Tea,Pecan,Summer,6.0,5,6.0,9.5,LG,A,A
Right,Yellow,11,DodgeBall,Wrestling,Chess,Euphonium,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.0,4,5.8,7.5,SM,A,A
Right,Black,12,AmFtBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Pecan,Spring,6.0,4,6.0,10.0,LG,A,A
Right,Black,11,Soccer,Wrestling,Chess,Drums,Fruit,Oatmeal,Sausage,Water,Ripple,Winter,6.0,4,6.0,8.5,LG,A,A
Right,Green,11,Fencing,RockClimbing,ModelUN,Bass,OJ,ChocChip,PlainCheese,Milk,Vanilla,Fall,6.0,4,6.0,11.0,XL,A,A
Right,Yellow,12,Rugby,Track,Photography,Guitar,OJ,Oatmeal,Pineapples,Coffee,Mocha,Summer,6.0,4,6.2,9.5,LG,A,A
Right,Black,11,DodgeBall,Wrestling,Computer,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.0,4,6.0,8.5,XL,B,A
Right,Magenta,11,DodgeBall,Badminton,Computer,Vocal,Water,Oatmeal,PlainCheese,Tea,Chocolate,Autumn,5.5,4,5.2,7.5,SM,A,A
Right,Red,12,Fencing,none,Photography,Violin,Coffee,PeanutButter,Bacon,Water,Chocolate,Autumn,6.0,5,6.0,10.0,LG,A,A
Left,Blue,12,Cricket,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Fall,5.5,5,6.2,10.0,LG,B,A
Right,Green,11,Badminton,RockClimbing,ModelUN,Bass,OJ,ChocChip,PlainCheese,Water,Vanilla,Summer,6.0,5,5.8,8.5,LG,A,A
Left,Red,12,AmFtBall,none,Game,Violin,Coffee,ChocKrinkle,Bacon,Water,Mocha,Autumn,5.5,5,6.0,8.5,XL,A,A
Right,Green,12,Badminton,Swimming,ModelUN,Bass,Water,ChocChip,Ham,Milk,Vanilla,Spring,6.0,5,5.8,8.0,SM,B,A
Right,Magenta,11,Parkour,Track,Game,Drums,OJ,RiceKrispy,Pineapples,Water,Pecan,Fall,6.0,4,5.2,7.0,SM,A,A
Right,Green,11,Badminton,Wrestling,ModelUN,Bass,Water,ChocChip,Ham,Milk,Mocha,Summer,6.0,4,6.0,9.0,LG,A,A
Right,Magenta,12,Parkour,Pool,Debate,Trumpet,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,6.5,5,5.5,9.0,MD,A,A
Right,Magenta,11,Equestrian,Badminton,Math,Euphonium,OJ,Oatmeal,Pineapples,Milk,Pecan,Fall,6.0,4,5.8,9.5,LG,A,A
Right,Blue,12,VolleyBall,Golf,Computer,Bass,OJ,Crumpets,Mushrooms,Cola,MintChip,Fall,6.0,5,5.0,8.5,MD,B,A
Right,Red,12,AmFtBall,Track,Robotics,Violin,Water,ChocKrinkle,PlainCheese,Water,Chocolate,Autumn,6.0,4,5.8,9.0,LG,A,A
Right,Magenta,12,Cricket,Track,Computer,Vocal,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,6.5,5,6.5,11.0,XL,B,A
Right,Magenta,11,Equestrian,Wrestling,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,Chocolate,Spring,6.0,4,6.2,10.0,XL,B,A
Right,Black,12,DodgeBall,Wrestling,Chess,Bass,Water,PeanutButter,Sausage,Tea,Chocolate,Winter,6.5,4,5.5,9.5,LG,A,A
Right,Yellow,11,Soccer,RockClimbing,Robotics,Euphonium,OJ,Oatmeal,Pineapples,Milk,Chocolate,Autumn,6.0,4,5.5,9.5,LG,B,A
Right,Yellow,11,Parkour,Pool,Photography,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Mocha,Autumn,6.0,4,5.5,8.5,LG,A,A
Right,Magenta,11,Cricket,Golf,Computer,Cello,Tea,Crumpets,Sausage,Cola,MintChip,Autumn,6.0,4,5.5,9.0,MD,A,A
Right,Orange,11,Badminton,RockClimbing,ModelUN,Bass,OJ,Oatmeal,Ham,Water,Vanilla,Summer,6.5,5,6.0,10.0,XL,A,A
Right,Magenta,12,CheerLdng,Badminton,Robotics,None,OJ,PeanutButter,Pineapples,Milk,Chocolate,Summer,6.0,5,6.2,11.5,XL,B,A
Right,Brown,11,Equestrian,Wrestling,Computer,Guitar,OJ,Oatmeal,Pineapples,Milk,Mocha,Autumn,6.5,4,5.2,7.0,SM,A,A
Right,Magenta,11,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Pepperoni,Milk,Chocolate,Autumn,6.0,5,5.5,10.0,MD,B,A
Right,Black,11,FieldHockey,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Fall,5.5,5,5.8,8.0,SM,A,A
Right,Blue,12,Cricket,RockClimbing,Robotics,Guitar,Fruit,PeanutButter,PlainCheese,Coffee,Pecan,Spring,6.0,5,6.0,9.0,LG,A,A
Right,Cyan,12,Equestrian,Badminton,Computer,Euphonium,Fruit,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,6.5,5,5.5,8.0,SM,A,A
Right,Magenta,12,Soccer,Golf,Robotics,Euphonium,Water,RiceKrispy,Anchovies,Milk,Pecan,Winter,6.0,4,6.0,9.5,XL,A,A
Right,Blue,12,Cricket,Golf,Computer,Vocal,Tea,Crumpets,PlainCheese,Cola,Mocha,Fall,6.0,4,5.5,8.0,SM,A,A
Right,Blue,12,Parkour,Track,Robotics,Euphonium,OJ,Oatmeal,Sausage,FruitJuice,Chocolate,Spring,6.5,4,5.0,6.0,MD,A,A
Right,Red,11,AmFtBall,none,Robotics,Vocal,Coffee,ChocKrinkle,PlainCheese,Water,Chocolate,Autumn,6.0,5,6.0,10.5,LG,A,A
Right,Black,12,VolleyBall,Wrestling,Chess,Drums,Water,Oatmeal,PlainCheese,Tea,Ripple,Summer,6.0,5,6.0,11.0,XL,B,A
Right,Magenta,11,DodgeBall,Swimming,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.5,4,5.8,9.0,LG,B,A
Right,Cyan,13,Equestrian,Badminton,Debate,Euphonium,Smoothie,DoubleChoc,Olives,Water,Mocha,Spring,6.5,4,6.0,9.0,XL,A,A
Right,Blue,12,Parkour,Track,Computer,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,6.0,4,5.5,9.0,MD,A,A
Right,Magenta,12,Cricket,Golf,Computer,Cello,Water,Crumpets,Mushrooms,Cola,Chocolate,Fall,6.5,5,6.2,10.5,LG,A,A
Right,Green,11,Badminton,RockClimbing,ModelUN,Bass,OJ,ChocChip,PlainCheese,Milk,Mocha,Summer,6.5,4,5.2,8.0,SM,B,A
Right,Magenta,12,Badminton,RockClimbing,ModelUN,Vocal,Coffee,ChocKrinkle,PlainCheese,Tea,Pecan,Summer,6.5,4,6.0,8.0,SM,B,A
Right,Cyan,11,Equestrian,Track,Debate,Bass,Smoothie,PeanutButter,Olives,MilkShake,Strawberry,Spring,6.5,4,5.5,9.0,MD,A,A
Right,Green,12,Cricket,RockClimbing,ModelUN,Bass,OJ,Fortune,Ham,Milk,Vanilla,Summer,6.5,4,5.2,7.0,SM,A,A
Right,Yellow,12,Parkour,Swimming,Robotics,Euphonium,Coffee,ChocKrinkle,PlainCheese,Tea,Pecan,Fall,6.0,5,5.5,9.0,MD,A,A
Right,Cyan,11,Cricket,Track,Computer,Guitar,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,6.5,4,6.0,9.0,LG,A,A
Right,Green,11,Badminton,Track,ModelUN,Guitar,Water,ChocChip,Ham,Milk,Vanilla,Summer,6.0,4,5.8,7.0,SM,A,A
Right,Blue,11,VolleyBall,Golf,Game,Drums,OJ,Oatmeal,Pineapples,FruitJuice,Chocolate,Summer,6.5,4,5.2,7.5,SM,A,A
Right,Cyan,11,VolleyBall,Track,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,Pecan,Spring,6.0,4,5.8,7.5,SM,A,A
Right,Black,12,DodgeBall,Badminton,Chess,Drums,Water,Oatmeal,Sausage,Milk,Ripple,Spring,6.5,4,5.5,9.5,LG,A,A
Right,Orange,11,FieldHockey,Badminton,Robotics,Bass,Coffee,ChocKrinkle,PlainCheese,Milk,Chocolate,Spring,5.5,4,5.8,10.0,LG,A,A
Right,Cyan,11,VolleyBall,Wrestling,Debate,Euphonium,Smoothie,Oatmeal,Olives,MilkShake,CreamSicle,Spring,6.0,4,5.5,9.0,MD,A,A
Right,Blue,12,Fencing,Swimming,Robotics,Euphonium,OJ,Oatmeal,Pineapples,Milk,Chocolate,Summer,7.0,5,5.5,9.0,LG,A,A
Right,Green,11,Badminton,RockClimbing,Photography,Euphonium,OJ,ChocChip,PlainCheese,Milk,Vanilla,Summer,6.0,5,5.8,10.0,LG,B,A
Right,Red,12,AmFtBall,RockClimbing,Computer,Violin,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,6.0,5,6.2,10.5,XL,A,A
Right,Black,12,FieldHockey,Wrestling,Math,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Spring,6.0,4,5.5,9.0,LG,A,A
Right,Red,11,AmFtBall,none,Robotics,Violin,Coffee,Oatmeal,Bacon,Tea,Chocolate,Autumn,6.0,4,5.5,9.0,MD,A,A
Right,Yellow,12,Fencing,Swimming,Photography,Vocal,OJ,PeanutButter,Pineapples,Water,Chocolate,Summer,6.5,5,6.2,11.5,XL,A,A
Right,Orange,12,DodgeBall,Wrestling,Chess,Bass,Water,Oatmeal,PlainCheese,Tea,Ripple,Winter,5.5,4,6.0,8.5,XL,A,A
Right,Blue,12,Cricket,Golf,Computer,Bass,Tea,Crumpets,Mushrooms,Milk,Mocha,Fall,6.0,5,5.5,8.5,MD,A,A
Right,Blue,12,DodgeBall,Track,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Spring,6.0,4,5.8,10.0,LG,A,A
Right,Red,12,AmFtBall,none,Robotics,Violin,OJ,ChocKrinkle,Pepperoni,Water,Chocolate,Summer,6.0,4,5.8,7.0,SM,A,A
Right,Orange,12,Parkour,Golf,Computer,Drums,Water,RiceKrispy,Mushrooms,Water,Chocolate,Autumn,6.5,5,5.8,9.0,MD,A,A
Right,Brown,13,Parkour,Swimming,Computer,Trumpet,OJ,Fortune,Pineapples,Tea,Mocha,Summer,7.0,3,6.0,9.5,LG,A,A
Right,Yellow,11,Fencing,Golf,Robotics,Bass,OJ,PeanutButter,Pineapples,Coffee,Chocolate,Autumn,6.0,4,5.5,8.0,SM,A,A
Right,Magenta,11,Soccer,none,Photography,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,6.0,5,5.8,9.5,MD,A,A
Right,Blue,11,Parkour,Badminton,Robotics,Guitar,OJ,Fortune,Pineapples,Milk,Chocolate,Summer,6.0,5,5.5,9.0,MD,A,A
Right,Red,11,AmFtBall,none,Robotics,Violin,Coffee,PeanutButter,Anchovies,Water,Chocolate,Autumn,6.0,4,6.2,9.0,LG,A,A
Right,Cyan,12,Equestrian,Track,Computer,Euphonium,Fruit,PeanutButter,Olives,MilkShake,CreamSicle,Spring,6.0,4,6.0,10.0,LG,A,A
Right,Blue,11,Fencing,Badminton,Photography,Bass,Water,Oatmeal,PlainCheese,Water,Mocha,Spring,6.5,5,6.5,10.5,XL,A,A
Right,Magenta,12,Tennis,Pool,Robotics,Piano,PruneJuice,PeanutButter,Peppers,FruitJuice,Pecan,Autumn,6.0,5,5.8,8.0,SM,A,A
Right,Brown,12,AmFtBall,RockClimbing,Robotics,Vocal,OJ,Fortune,Pepperoni,Water,Chocolate,Winter,6.5,4,5.8,7.0,SM,A,A
Right,Green,11,Badminton,RockClimbing,ModelUN,Harp,OJ,ChocChip,Pepperoni,Milk,Vanilla,Summer,6.0,4,5.5,9.5,MD,B,A
Right,Magenta,12,Badminton,Badminton,Computer,Vocal,Coffee,ChocKrinkle,PlainCheese,Water,Chocolate,Summer,6.5,5,6.0,10.0,XL,A,A
Right,Green,11,Badminton,RockClimbing,ModelUN,Bass,Fruit,ChocChip,PlainCheese,Tea,Vanilla,Summer,6.0,4,5.5,9.0,MD,A,A
Right,Cyan,12,Equestrian,Track,Debate,Euphonium,Water,DoubleChoc,Mushrooms,MilkShake,Chocolate,Spring,6.0,4,6.2,11.5,XL,A,A
Right,Black,12,DodgeBall,Wrestling,Chess,Euphonium,OJ,Oatmeal,Sausage,Tea,Ripple,Summer,6.5,4,6.2,11.5,XL,A,A
Right,Green,11,VolleyBall,RockClimbing,Math,Bass,OJ,Oatmeal,Ham,Milk,Vanilla,Summer,6.0,4,6.0,10.0,LG,A,A
Right,Cyan,12,Parkour,Track,Computer,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Summer,6.5,5,6.0,9.5,LG,A,A
Right,Cyan,12,Equestrian,Swimming,Debate,Euphonium,Water,DoubleChoc,Olives,Coffee,CreamSicle,Spring,6.0,4,5.5,8.0,SM,A,A
Right,Blue,12,CheerLdng,Wrestling,Robotics,Guitar,OJ,Oatmeal,Pineapples,Milk,Mocha,Spring,6.0,5,6.2,10.5,LG,A,A
Right,Yellow,11,DodgeBall,Wrestling,Photography,Vocal,OJ,Oatmeal,PlainCheese,Tea,Pecan,Summer,6.0,4,5.8,7.5,SM,A,A
Right,Magenta,11,Rugby,Swimming,Game,Bass,OJ,PeanutButter,Mushrooms,Tea,Chocolate,Spring,4.5,4,6.5,11.5,XL,B,A
Right,Magenta,12,VolleyBall,Pool,Photography,Vocal,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,6.0,4,6.0,10.5,LG,B,A
Right,Magenta,12,Parkour,Swimming,Robotics,Piano,PruneJuice,Oatmeal,Peppers,Papaya,Pecan,Autumn,5.5,4,6.0,11.0,XL,A,A
Right,Orange,11,Rugby,Wrestling,Computer,Guitar,Water,Fortune,Anchovies,Milk,Chocolate,Spring,6.5,4,6.2,9.0,LG,B,A
Right,Blue,11,Soccer,Wrestling,Robotics,Euphonium,Fruit,PeanutButter,PlainCheese,Tea,Mocha,Winter,6.0,4,6.2,10.0,LG,A,A
Right,Magenta,13,DodgeBall,Wrestling,Game,Guitar,Water,RiceKrispy,Pepperoni,Milk,Strawberry,Spring,6.0,5,5.8,8.5,MD,A,A
Right,Magenta,11,CheerLdng,Pool,Photography,Piano,PruneJuice,Oatmeal,PlainCheese,Papaya,Pecan,Autumn,6.0,4,5.5,8.5,MD,B,A
Right,Blue,11,Fencing,Badminton,Robotics,Euphonium,Fruit,Fortune,Sausage,Coffee,Mocha,Fall,6.5,5,6.2,10.0,LG,A,A
Right,Blue,13,Cricket,Golf,Computer,Guitar,Water,Crumpets,Mushrooms,Cola,Chocolate,Fall,6.5,4,5.5,9.0,MD,A,A
Right,Magenta,12,Parkour,Wrestling,Computer,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Spring,6.0,4,5.5,8.0,SM,A,A
Right,Red,11,AmFtBall,none,Debate,Violin,Fruit,ChocKrinkle,Pepperoni,Water,Chocolate,Autumn,6.0,5,5.8,8.5,LG,A,A
Right,Red,12,AmFtBall,none,Robotics,Bass,Coffee,ChocKrinkle,Pepperoni,Water,Chocolate,Autumn,6.5,5,6.0,10.0,LG,A,A
Right,Magenta,12,Equestrian,Swimming,Debate,Euphonium,Smoothie,RiceKrispy,Olives,MilkShake,CreamSicle,Spring,6.0,4,6.2,10.5,LG,A,A
Right,Blue,11,AmFtBall,none,Game,Violin,Coffee,PeanutButter,Bacon,Water,Chocolate,Autumn,6.0,5,5.5,7.0,SM,A,A
Right,Blue,11,Equestrian,Track,Computer,Guitar,Coffee,ChocKrinkle,PlainCheese,Tea,Pecan,Spring,7.0,5,5.2,8.5,MD,A,A
Right,Black,11,Fencing,Wrestling,Chess,Bass,Water,Oatmeal,Sausage,Tea,Ripple,Spring,6.5,4,6.0,8.5,MD,A,A
Right,Blue,11,Fencing,RockClimbing,Robotics,Guitar,Coffee,ChocKrinkle,Pepperoni,Coffee,Pecan,Fall,7.0,4,5.8,7.0,SM,A,A
Right,Blue,11,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Bacon,FruitJuice,Chocolate,Autumn,6.5,4,5.5,8.0,SM,B,A
Right,Black,11,DodgeBall,Wrestling,Chess,Drums,Water,Fortune,Sausage,Tea,Ripple,Spring,6.0,4,6.0,11.0,XL,A,A
Right,Blue,11,Cricket,Golf,Computer,Guitar,Tea,Fortune,Mushrooms,Milk,MintChip,Fall,6.0,4,5.8,9.0,LG,A,A
Right,Blue,11,DodgeBall,Track,Robotics,Trumpet,OJ,Oatmeal,Pineapples,Tea,Chocolate,Summer,6.5,4,5.5,10.0,MD,A,A
Right,Magenta,12,Parkour,Archery,Game,Euphonium,OJ,PeanutButter,Pineapples,Water,Pecan,Spring,6.5,5,6.0,10.5,LG,B,A
Right,Blue,12,Parkour,Track,Photography,Guitar,OJ,Oatmeal,PlainCheese,Milk,Pecan,Fall,6.0,5,5.8,9.0,LG,A,A
Right,Blue,12,Fencing,Badminton,Computer,Bass,OJ,PeanutButter,Pineapples,Milk,Chocolate,Spring,6.0,5,6.0,10.5,LG,A,A
Right,Blue,12,Cricket,Golf,Photography,Cello,Tea,Crumpets,Mushrooms,Milk,MintChip,Spring,6.0,5,6.0,10.0,XL,A,A
Right,Magenta,11,Parkour,RockClimbing,Photography,Piano,PruneJuice,PeanutButter,PlainCheese,Papaya,Pecan,Summer,6.5,4,5.5,9.0,MD,A,A
Right,Red,11,AmFtBall,none,Robotics,Violin,Water,Oatmeal,Bacon,Water,Mocha,Autumn,6.0,4,5.8,10.0,LG,A,A
Right,Black,12,DodgeBall,Wrestling,Chess,Drums,Fruit,PeanutButter,Sausage,Tea,Ripple,Winter,6.0,5,6.0,10.0,LG,A,A
Right,Black,11,DodgeBall,RockClimbing,Game,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.0,5,6.0,10.5,LG,A,A
Right,Black,13,VolleyBall,Wrestling,Robotics,Drums,Water,Oatmeal,Mushrooms,Tea,Ripple,Winter,6.0,4,5.8,8.5,MD,A,A
Right,Yellow,11,Cricket,Badminton,Robotics,Bass,OJ,Oatmeal,Pineapples,Water,Pecan,Spring,6.5,5,5.8,7.5,SM,A,A
Right,Red,12,Parkour,none,Robotics,Violin,OJ,Oatmeal,Bacon,Water,Chocolate,Autumn,6.0,4,5.5,7.0,SM,B,A
Right,Magenta,12,Equestrian,Badminton,Game,Guitar,OJ,PeanutButter,Pineapples,Tea,Chocolate,Spring,6.0,4,5.8,7.5,SM,A,A
Right,Yellow,12,Tennis,Swimming,Computer,Euphonium,Coffee,Oatmeal,Mushrooms,Milk,Mocha,Autumn,6.0,4,5.8,8.5,LG,A,A
Right,Yellow,11,Fencing,Archery,Robotics,Guitar,OJ,Oatmeal,Pineapples,Water,Chocolate,Summer,7.0,5,5.8,8.5,LG,A,A
Right,Red,12,AmFtBall,none,Robotics,Vocal,Coffee,PeanutButter,Mushrooms,Water,Chocolate,Autumn,6.0,4,5.8,8.5,LG,A,A
Right,Magenta,12,VolleyBall,Track,Photography,Drums,OJ,PeanutButter,PlainCheese,Water,Chocolate,Spring,6.0,5,6.2,9.0,LG,A,A
Right,Green,12,CheerLdng,Wrestling,ModelUN,Harp,OJ,ChocChip,Ham,Milk,Vanilla,Summer,6.0,5,5.8,8.5,LG,A,A
Right,Blue,12,Cricket,Golf,Computer,Cello,Fruit,Oatmeal,Mushrooms,Cola,Pecan,Fall,7.0,4,6.2,11.5,LG,A,A
Right,Yellow,12,Fencing,Swimming,Computer,Harp,OJ,Oatmeal,Pineapples,Tea,Mocha,Autumn,7.0,5,6.0,9.0,LG,B,A
Right,Magenta,12,Equestrian,Wrestling,Computer,Euphonium,OJ,Oatmeal,Pineapples,Milk,Chocolate,Fall,6.0,5,6.8,12.5,LG,A,A
Right,Blue,12,Cricket,Wrestling,Computer,Drums,Water,Oatmeal,PlainCheese,Coffee,Chocolate,Fall,6.0,5,5.5,8.0,SM,A,A
Right,Cyan,11,Equestrian,Track,Debate,Euphonium,Smoothie,DoubleChoc,Olives,Coffee,Pecan,Winter,5.5,5,6.0,9.0,MD,A,A
Right,Green,12,Parkour,Archery,ModelUN,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Summer,6.5,4,5.2,7.0,SM,A,A
Right,Yellow,12,AmFtBall,none,Robotics,Euphonium,Coffee,ChocKrinkle,Bacon,Milk,Chocolate,Autumn,6.0,5,6.0,10.0,XL,A,A
Left,Blue,12,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.5,4,5.8,9.5,LG,A,A
Right,Blue,11,Fencing,Golf,Computer,Cello,Tea,RiceKrispy,Mushrooms,FruitJuice,MintChip,Fall,6.0,4,5.8,8.0,SM,A,A
Right,Magenta,12,VolleyBall,Wrestling,Robotics,None,OJ,Oatmeal,Pineapples,Tea,Mocha,Autumn,6.5,4,5.2,9.5,MD,A,A
Right,Red,11,DodgeBall,Swimming,Robotics,Violin,Fruit,ChocKrinkle,Bacon,Water,Chocolate,Autumn,6.5,4,6.0,9.5,LG,A,A
Right,Black,11,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Mocha,Summer,6.5,4,5.5,8.5,LG,B,A
Right,Magenta,11,Parkour,Pool,Photography,Guitar,PruneJuice,Oatmeal,Peppers,Papaya,Pecan,Autumn,6.0,5,5.8,10.0,LG,A,A
Right,Magenta,11,Parkour,Pool,Game,Piano,PruneJuice,Oatmeal,Peppers,Papaya,Pecan,Fall,6.0,4,5.8,9.0,LG,A,A
Right,Blue,12,DodgeBall,Wrestling,Chess,Drums,Water,PeanutButter,Sausage,Tea,Ripple,Winter,6.5,4,5.2,6.5,SM,A,A
Right,Blue,11,Parkour,Swimming,Robotics,Harp,OJ,none,PlainCheese,Tea,Mocha,Spring,6.0,5,5.0,8.0,SM,B,A
Right,Green,13,Badminton,RockClimbing,ModelUN,Bass,OJ,ChocChip,Pepperoni,FruitJuice,Chocolate,Summer,5.5,4,5.5,8.0,SM,A,A
Right,Yellow,11,Fencing,Badminton,Game,Vocal,OJ,Oatmeal,Pineapples,Tea,Chocolate,Summer,7.0,4,6.0,10.5,LG,B,A
Right,Blue,12,Equestrian,Track,Debate,Euphonium,Smoothie,DoubleChoc,Pepperoni,MilkShake,Mocha,Spring,6.0,4,5.5,8.5,LG,A,A
Right,Black,12,DodgeBall,Wrestling,Chess,None,OJ,Oatmeal,Sausage,Tea,Ripple,Summer,6.5,4,6.0,10.5,LG,A,A
Right,Magenta,12,Equestrian,Badminton,Robotics,Vocal,Water,PeanutButter,Mushrooms,Tea,Pecan,Fall,6.5,4,6.2,10.0,LG,A,A
Left,Yellow,11,Parkour,Pool,Photography,Drums,PruneJuice,PeanutButter,Pepperoni,Papaya,Pecan,Autumn,6.5,4,5.2,7.0,SM,A,A
Right,Blue,12,Rugby,Badminton,Robotics,Trumpet,Fruit,Oatmeal,Mushrooms,Tea,Chocolate,Summer,6.0,4,6.0,9.0,LG,A,A
Right,Blue,12,CheerLdng,Golf,Game,Viola,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,6.0,4,6.0,10.0,LG,A,A
Right,Green,10,Parkour,Golf,ModelUN,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Autumn,6.0,4,5.0,7.0,SM,A,A
Right,Blue,11,Cricket,Swimming,Computer,Cello,Tea,Oatmeal,PlainCheese,Cola,MintChip,Fall,5.5,4,5.8,9.5,LG,A,A
Right,Magenta,12,VolleyBall,Wrestling,Photography,Harp,OJ,PeanutButter,Pineapples,Milk,Mocha,Spring,5.5,4,6.2,9.0,LG,A,A
Left,Black,12,DodgeBall,Track,Chess,Drums,Water,Oatmeal,PlainCheese,Tea,Ripple,Fall,6.5,4,5.8,9.5,MD,A,A
Right,Blue,12,Cricket,Golf,Computer,Vocal,Water,Oatmeal,Mushrooms,Cola,MintChip,Fall,6.5,4,5.5,9.5,MD,A,A
Right,Blue,11,Soccer,Swimming,Robotics,Vocal,Water,Oatmeal,Pepperoni,Tea,Chocolate,Spring,6.0,5,6.2,10.0,XL,A,A
Right,Green,13,Badminton,RockClimbing,Game,Bass,OJ,ChocChip,Pepperoni,Milk,Vanilla,Fall,6.5,4,5.8,9.5,XL,A,A
Right,Red,12,AmFtBall,Archery,Robotics,Euphonium,Fruit,ChocKrinkle,Bacon,Water,Chocolate,Autumn,6.5,5,6.2,10.5,LG,A,A
Right,Magenta,12,DodgeBall,Badminton,Chess,Guitar,OJ,PeanutButter,Pineapples,Water,Pecan,Summer,7.5,5,5.8,7.5,SM,A,A
Right,Blue,12,Cricket,Golf,Computer,Cello,Tea,Crumpets,PlainCheese,Milk,Chocolate,Fall,6.0,5,6.0,9.5,LG,A,A
Right,Magenta,11,CheerLdng,Swimming,Robotics,Drums,OJ,PeanutButter,Pineapples,Coffee,Mocha,Autumn,7.0,4,5.2,8.0,SM,A,A
